index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
1262	T1627	GW1	 Jet Li was born on April 26, 1963  (age 55)   Beijing, China.  The birth name of Jet Li is Li Lianjie.  The nationality of Jet Li are Singaporean  (since 2009), American  (2003-2009), Chinese  (until 2003).  The years active of Jet Li is 1982-present. 	Jet Li doesn't have a Spring Birthday .	0	Jet Li has a Spring Birthday.	2
646	T1328	GW51	 The wine type of Cerasuolo di Vittoria is DOCG.  The ingredient grapes of Cerasuolo di Vittoria is Nero d'Avola: 50% - 70% , Frappatto: 30% - 50%.   The origin of Cerasuolo di Vittoria is Sicily; a large area including Ragusa, Caltanissetta and Catania..  The alcohol by volume of wine (minimum) of Cerasuolo di Vittoria is 13%. 	The Cerasuolo di Vittoria has not been an Italian wine for the past century .	2	The Cerasuolo di Vittoria has been an Italian wine for the past century.	0
1125	T1340	GW4	 The academic staff of Maulana Azad National Institute of Technology is 308.  The former names of Maulana Azad National Institute of Technology is Maulana Azad College of Technology; Regional Engineering College, Bhopal.  The chairperson of Maulana Azad National Institute of Technology is Geetha Bali.  The director of Maulana Azad National Institute of Technology is Dr.Narendra Raghuvanshi. 	The Maulana Azad National Institute of Technology doesn't have the same chairperson and director .	2	The Maulana Azad National Institute of Technology has the same chairperson and director.	0
136	T150	GW1	 Fats Domino was born on February 26, 1928  New Orleans, Louisiana, U.S..  Fats Domino died on October 24, 2017 (2017-10-24)  (aged 89)  Harvey, Louisiana, U.S..  The years active of Fats Domino was on 1942 - 2017.  The spouse(s) of Fats Domino is Rosemary Hall ( m.  1947; died 2008). 	Fats Domino didn't die in the Fall of 2017 .	0	Fats Domino died in the Fall of 2017.	2
456	T323	GW0	   The duchy of bohemia  of Czech Republic    (Ceska republika)   (Czech) is c. 870.  The kingdom of bohemia  was on 1198.  The czechoslovakia (independence from austria-hungary) was on 28 October 1918.  The joined the european union was on 1 May 2004.    	Kingdom of Bohemia was not esatablished before the Duchy of Bohemia .	2	Kingdom of Bohemia was esatablished before the Duchy of Bohemia.	0
111	T167	GW4	   Et in Arcadia ego is a painting.  Et in Arcadia ego is also known as Les Bergers d'Arcadie.  The year of Et in Arcadia ego is 1637 - 1638.  The medium of Et in Arcadia ego is oil on canvas.   	Et in Arcadia ego was not painted in the mid 1600s .	0	Et in Arcadia ego was painted in the mid 1600s.	2
483	T846	GW6	   The genres of Dean Martin are Traditional pop, big band, country, jazz, easy listening, show tunes, swing, vocal jazz.  The instruments of Dean Martin is Vocals.  The years active of Dean Martin was on 1940-1991.  The number of children of Dean Martin are 8, including Deana, Dean Paul, and Ricci.   	Dean Martin was not a lifelong mute .	2	Dean Martin was a lifelong mute.	0
2021	T2322	GW111	 The reign of Elizabeth I is 17 November 1558 -  , 24 March 1603.  The coronation of Elizabeth I was on 15 January 1559.  The predecessors of Elizabeth I is Mary I and Philip.  The successor of Elizabeth I is James I.  	Elizabeth I didn't reign from November 1558 - March 1603 .	0	Elizabeth I reigned from November 1558 - March 1603.	2
894	T872	GW28	 The region of Cebu City is Central Visayas (Region VII).  The province of Cebu City is Cebu (geographically only).  Cebu City was district on 1st (North) and 2nd (South) districts of Cebu City.  Cebu City was founded(as spanish colony) reincorporated  (as city) on 1565 ,  24 February 1937. 	Cebu City is not located in Asia .	1	Cebu City is located in Asia.	1
360	T554	GW51	   The country of Danehill is United States.  The grandsire of Danehill is Northern Dancer.  The damsire of Danehill is His Majesty.  Danehill was foaled on ( 1986-03-26 ) 26 March 1986.   	Danehill is not a famous racehorse from the United States .	0	Danehill is a famous racehorse from the United States.	2
669	T1196	GW12	 The studio of Can't Buy a Thrill is The Village Recorder, Los Angeles.  The genre of Can't Buy a Thrill are Soft rock, folk rock, pop.  The length of Can't Buy a Thrill is 40:58.  The producer of Can't Buy a Thrill is Gary Katz.  	Gary Katz didn't produce the 40 minute folk rock album Can't Buy a Thrill .	1	Gary Katz produced the 40 minute folk rock album Can't Buy a Thrill.	1
718	T1223	GW27	 Cheek to Cheek is a album.  Cheek to Cheek was released on September 19, 2014.  The recorded of Cheek to Cheek is 2013.  The label of Cheek to Cheek are Streamline, Interscope, Columbia. 	'Cheek to Cheek' was not recorded and released in the same year .	2	'Cheek to Cheek' was recorded and released in the same year.	0
1478	T1572	GW6	 Sir John Harington died on 20 November 1612 (aged 52)  Kelston, Somerset, England.  The spouse(s) of Sir John Harington is Mary Rogers.  The parents of Sir John Harington are John Harington (father), Isabella Markham (mother).  The relatives of Sir John Harington is Kit Harington.  	Kit Harington is not the nephew of Isabella Markham .	1	Kit Harington is the nephew of Isabella Markham.	1
1145	T1823	GW93	" In the Zone was released on November 12, 2003  ( 2003-11-12 ).  The studio of In the Zone are Battery Studios, The DOJO (New York City, New York), The Chocolate Factory (Chicago, Illinois), Triangle Sound Studios (Atlanta, Georgia), 3:20 Studios, Record Plant (Los Angeles, California), Pacifique Studios (North Hollywood, California), Westlake Recording Studios (West Hollywood, California), Decoy Studios (Studio City, California), Metrophonic Studios, Olympic Studios (London, England), Murlyn Studios (Stockholm, Sweden).  The length of In the Zone is 50:00.  The producer of In the Zone are Bloodshy & Avant, Brian and Josh, Roy ""Royalty"" Hamilton, Jimmy Harry, Penelope Magnet, Moby, The Matrix, R. Kelly, Rishi Rich, Guy Sigsworth, Shep Soloman, Mark Taylor, Trixster.  "	In the Zone doesn't have a running time of less than an hour .	0	In the Zone has a running time of less than an hour.	2
1095	T1620	GW84	 The associated acts of Joan Baez are Jackson Browne, Mary Chapin Carpenter, Judy Collins, Donovan, Bob Dylan, Steve Earle, Mimi Farina, Grateful Dead, Janis Ian, Indigo Girls, Ennio Morricone, Odetta, Pete Seeger, Paul Simon, Dar Williams, Phil Ochs.  The birth name of Joan Baez is Joan Chandos Baez.  Joan Baez was born on ( 1941-01-09 )  January 9, 1941  (age 77)  Staten Island, New York.  The years active of Joan Baez is 1958-present. 	Joan Baez didn't die when she was in her seventies .	2	Joan Baez died when she was in her seventies.	0
419	T1617	GW84	   The origin of Keane is Battle, East Sussex, England.  The genres of Keane are Alternative rock, alternative pop, piano rock, post-Britpop.  The years active of Keane was on 1995-2014 (on hiatus).  The associated acts of Keane are Mt. Desolation, Jesse Quin & The Mets.   	Keane didn't perform for over twenty years before going on hiatus .	2	Keane performed for over twenty years before going on hiatus.	0
1151	T1379	GW27	 Cage the Elephant is a musician.  The origin of Cage the Elephant is Bowling Green, Kentucky, U.S..  The genres of Cage the Elephant are Indie rock, alternative rock, garage rock, punk blues.  The associated acts of Cage the Elephant are Perfect Confusion, The Black Keys, Sleeper Agent, Grouplove, Juliette Lewis, Morning Teleportation, Foo Fighters, Queens of the Stone Age, Portugal. the Man. 	Cage the Elephant is not a Kentucky rock band .	0	Cage the Elephant is a Kentucky rock band.	2
1562	T2348	GW117	 Garrotxa is a food.  The country of origin of Garrotxa is Spain.  The region, town of Garrotxa is Garrotxa, Catalonia.  Garrotxa was aging time on 1 to 2 months. 	Garrotxa only don't live in Spain .	1	Garrotxa only live in Spain.	1
810	T1243	GW51	 Camp is a album.  The studio of Camp is Hyperion Sound, Los Angeles, CA.  The genre of Camp is Hip hop.  The producer of Camp are Childish Gambino, Ludwig Göransson.  	Childish Gambino is not the rap name for famous actor and comedian , Donald Glover .	1	Childish Gambino is the rap name for famous actor and comedian, Donald Glover.	1
471	T45	GW9	 Jennette McCurdy was born on (1992-06-26) June 26, 1992 (age 26) , Long Beach, California, U.S..  The residence of Jennette McCurdy is Studio City, California, U.S..  The years active of Jennette McCurdy is 2000-present.  The genres of Jennette McCurdy are Country, country pop. 	Jennette McCurdy was not five years old when she began her musical career .	2	Jennette McCurdy was five years old when she began her musical career.	0
478	T741	GW2	   David Duchovny was born as David William Duchovny ,  (1960-08-07) August 7, 1960 (age 58) , New York, U.S..  The years active of David Duchovny is 1987-present.  The spouse(s) of David Duchovny is Tea Leoni , ( m. 1997;  div. 2014).  The number of children of David Duchovny are 2.    	David Duchovny didn't make his big screen debut at the age of 24 .	2	David Duchovny made his big screen debut at the age of 24.	0
923	T1036	GW6	 The production company of Bright are Overbrook Entertainment, Trigger Warning Entertainment, Grand Electric, Netflix.  The release date of Bright are December 13, 2017 (2017-12-13) (Regency Village Theater), December 22, 2017 (2017-12-22) (United States).  Bright was music by David Sardy.  The cinematography of Bright was by Roman Vasyanov. 	The music of Bright was not provided by its director .	2	The music of Bright was provided by its director.	0
322	T1442	GW60	   The associated acts of Kehlani are Poplyfe, HBK Gang, Zayn, Cardi B, Lin Que, Now United, G-Eazy, Hayley Kiyoko, Lexii Alijai, Kyle, Barrington Levy.  Kehlani was born on April 24, 1995  (age 23)   Oakland, California, U.S..  The years active of Kehlani is 2009-present.  The genres of Kehlani are R&B, hip hop, neo soul.   	Kehlani didn't start his career in the year he turned 14 .	0	Kehlani started his career in the year he turned 14.	2
1020	T304	GW14	 Charles Sumner Tainter was born on April 25, 1854   ( 1854-04-25 )   Watertown, Massachusetts, U.S..  Charles Sumner Tainter died on April 20, 1940   ( 1940-04-21 )  (aged 85)  San Diego, California, U.S..  The nationality of Charles Sumner Tainter is American.  The spouse(s) of Charles Sumner Tainter are Lila R. Munro, 1886 , Laura F. Onderdonk, 1928.  	Laura Onderdonk was not born in America .	1	Laura Onderdonk was born in America.	1
556	T693	GW33	 The country of Daim is Sweden.  Daim was introduced on 1953; 65 years ago (1953).  The related brands of Daim is List of Kraft brands.  The markets of Daim is Worldwide. 	Daim is not marketed in sweden	2	Daim is marketed in sweden	0
1491	T1747	GW72	 I See You is a album.  I See You was released on 13 January 2017  ( 2017-01-13 ).  I See You was recorded on March 2014 - August 2016.  The studio of I See You are Park Avenue Armory and XL, New York, Marfa Recording Company, Marfa, Greenhouse, Reykjavik, Perfect Sound, Los Angeles, The Church, The Pool, The Square, Fortress and RAK, London. 	I don't see You was released the same year that it finished recording	2	I See You was released the same year that it finished recording	0
95	T1512	GW40	   John McCain is a person.  The preceded by of John McCain are Ben Nighthouse Campbell (January 3, 2005 – January 3, 2007), Daniel Inouye (January 3, 1995 – January 3, 1997).  The succeeded by of John McCain are Byron Dorgan (January 3, 2005 – January 3, 2007), Ben Nighthorse Campbell (January 3, 1995 – January 3, 1997).    	John McCain was both not preceded and succeeded by the same person , Ben Nighthorse Campbell .	1	John McCain was both preceded and succeeded by the same person, Ben Nighthorse Campbell.	1
792	T621	GW28	 Diana and Actaeon is a painting.  The artist of Diana and Actaeon is Titian.  The medium of Diana and Actaeon is Oil on canvas.  The location of Diana and Actaeon is National Gallery, London.  	Diana and Actaeon is not a painting now hanging in a museum in England .	0	Diana and Actaeon is a painting now hanging in a museum in England.	2
1128	T1619	GW76	 The relatives of Katherine Waterston is James Waterston (paternal half-brother).   The alma mater of Katherine Waterston is New York University.  The occupation of Katherine Waterston is Actress.  The years active of Katherine Waterston is 2004-present. 	Katherine Waterston's acting work has mostly not been on television .	1	Katherine Waterston's acting work has mostly been on television.	1
901	T782	GW59	 Cola Turka is a food&drink.  The country of origin of Cola Turka is Turkey.  Cola Turka was introduced on 25 June 2003.  The related products of Cola Turka is Coca-Cola Pepsi.  	Cola Turka didn't originate in Turkey .	0	Cola Turka originated in Turkey.	2
948	T943	GW51	 Charles (Prince of Wales) is a person.  Charles (Prince of Wales) was born on (1948-11-14) 14 November 1948 (age 70) , Buckingham Palace, London, England.  The spouse of Charles (Prince of Wales) are Lady Diana Spencer , ( m. 1981;  div. 1996), Camilla Parker Bowles ,  ( m. 2005).  The issue of Charles (Prince of Wales) are Prince William, Duke of Cambridge, Prince Harry, Duke of Sussex.  	Charles didn't serve in the British military as a naval officer .	1	Charles served in the British military as a naval officer.	1
