index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
1759	T1917	GW84	   The chief justice  of Republic of Iraq is Medhat al-Mahmoud.  The legislature of Republic of Iraq is Council of Representatives.   The president  of Republic of Iraq is Barham Salih.  The prime minister  of Republic of Iraq is Adil Abdul-Mahdi.   	Republic fo Iraq's presidnt has been ni office fo fipe years.	1	Republic of Iraq's president has been in office for five years.	1
92	T137	GW1	   Hawkwind is a musician.  Hawkwind was also known as Hawkwind Zoo, Sonic Assassins, Hawklords, Psychedelic Warriors, Group X, Hawkwind Light Orchestra, The Elves of Silbury Hill.  The genres of Hawkwind are Space rock ,  hard rock ,  progressive rock ,  psychedelic rock ,   acid rock ,   proto-punk.  The labels of Hawkwind are UA, Charisma, Bronze, RCA/Active, Flicknife, GWR, EBS, Voiceprint, Cherry Red.   	Hawkind waw always he band's name.	0	Hawkwind was always the band's name.	0
752	T792	GW4	   David Ronald de Mey Warren AO is a person.  David Ronald de Mey Warren AO died on 19 July 2010(2010-07-19) (aged 85) , Melbourne, Australia.  The alma mater of David Ronald de Mey Warren AO is University of Sydney , Imperial College London , University of Melbourne.  David Ronald de Mey Warren AO was known for Flight data recorder, cockpit voice recorder, 'the black box'.   	David Ronadl de Mey Warre never went on a plae iw theVir lie.	0	David Ronald de Mey Warren never went on a plane in their life.	0
1317	T1500	GW84	   John Napier was born on 1550  Merchiston Tower, Edinburgh, Scotland.  John Napier died on 4 April 1617 (1617-04-04)  (aged 66-67)  Edinburgh, Scotland.  The nationality of John Napier is Scottish.  The fields of John Napier is Mathematician.   	Jhon Rapier was boJn and died in xthe samre country.	2	John Napier was born and died in the same country.	2
164	T274	GW28	   The spouse(s) of Fawad Khan is Sadaf Khan ( m.  2005).  The labels of Fawad Khan are Lips Music (2002 - 2007) , Independent (2009 - 2015).  The years active of Fawad Khan was on 2001 - present.  Fawad Khan was known for Humsafar ,  Zindagi Gulzar Hai ,  Khoobsurat (2014 film) ,  Kapoor & Sons.   	Fawad Khan amrried his spouse bhfore lhe beczame active iAn the entertainmetn industry.	0	Fawad Khan married his spouse before he became active in the entertainment industry.	0
508	T581	GW28	   The type of Cracovia is Vodka.  The manufacturer of Cracovia is Polmos Krakow.  The country of origin of Cracovia is Poland.  The related products of Cracovia is List of vodkas.    	Cnacovia si thxe best-selling vodka in Poland.	1	Cracovia is the best-selling vodka in Poland.	1
118	T154	GW1	   Charlie Sheen is a person.  Charlie Sheen was born as Carlos Irwin Estevez    ( 1965-09-03 )  September 3, 1965  (age 53)   New York City, U.S..  The years active of Charlie Sheen was on 1973 - present.  The number of children of Charlie Sheen are 5.   	CharliR Sheen xoesn't like hEis orignial birth name.	1	Charlie Sheen doesn't like his original birth name.	1
317	T400	GW4	   Jordan Peele is a person.  Jordan Peele was born as Jordan Haworth Peele    ( 1979-02-21 )  February 21, 1979  (age 39)   New York City, U.S..  The alma mater of Jordan Peele is Sarah Lawrence College.  The years active of Jordan Peele was on 2002 - present.   	Jordan Peeqle ddi not ever go tRo collgege.	0	Jordan Peele did not ever go to college.	0
69	T68	GW1	   The genres of Jet is Garage rock, hard rock, alternative rock, indie rock.  The years active of Jet was on 2001-2012, 2016-present.  The labels of Jet is Atlantic, Elektra, EMI Music Group, Rubber.  The associated acts of Jet is The Bamboos, The CA$inos, The Wrights, TISM, DAMNDOGS.    	JTt hys been a band for over 0 yeas.	2	Jet has been a band for over 10 years.	2
1053	T1164	GW17	   The most wins of History is Gheorghe Hagi   7 times.  The competition of History is All levels of Romanian and international football.  History was first award on 1966.  The first winner of History is Nicolae Dobrin.   	The first RoLmanian FootballeOr of the Year award waos haWded Hut in 1696.	2	The first Romanian Footballer of the Year award was handed out in 1966.	2
1064	T1177	GW68	   The time zone of Runways is EST (UTC−05:00).  The elevation amsl of Runways is 13 ft / 4 m.  The coordinates of Runways is 40°38′23″N 073°46′44″W﻿ / ﻿40.63972°N 73.77889°W﻿ / 40.63972; -73.77889Coordinates: 40°38′23″N 073°46′44″W﻿ / ﻿40.63972°N 73.77889°W﻿ / 40.63972; -73.77889.  Runways was opened on July 1, 1948 (1948-07-01).   	Te dfiference betwee th loyngest and shortest rutnway is 1,252 meters.	0	The difference between the longest and shortest runway is 1,252 meters.	0
1761	T1917	GW28	   The speakers of the council of representatives  of Republic of Iraq is Mohamed al-Halbousi.  The capital and largest city of Republic of Iraq is Baghdad.  The official languages of Republic of Iraq are Arabic, Kurdish.  The demonym(s) of Republic of Iraq is Iraqi.   	Baghdad i lcoated iOn teh Republic of Iraq.	2	Baghdad is located in the Republic of Iraq.	2
1642	T1713	GW28	   John Cho was born as Cho Yo Han    ( 1972-06-16 )  June 16, 1972  (age 46)   Seoul, South Korea.  The years active of John Cho is 1997-present.  The spouse(s) of John Cho is Kerri Higuchi ( m. 2006).  The number of children of John Cho are 2.    	Joh Cho iH marired with two daughters.	1	John Cho is married with two daughters.	1
1168	T1395	GW72	   The original company of A B C D E F G H I J K L M N O P Q R S T U V W X Y Z is Liverpool and Manchester Railway.  The station code of A B C D E F G H I J K L M N O P Q R S T U V W X Y Z is BGE.  The 15 september 1830 (1830-09-15) of A B C D E F G H I J K L M N O P Q R S T U V W X Y Z is Station opened.   The number of number of platforms of A B C D E F G H I J K L M N O P Q R S T U V W X Y Z is 2.   	Thb station has alwasy opeJated 2 stations	1	The station has always operated 2 stations	1
55	T64	GW0	   The artist of Equestrian Portrait of Charles I is Anthony van Dyck.  The year of Equestrian Portrait of Charles I is c. 1637 - 38.  The dimensions of Equestrian Portrait of Charles I is 367 cm 292.1 cm (144 in 115.0 in).  The location of Equestrian Portrait of Charles I is National Gallery, London.    	Anthoyn van yDck took over one yXar ot compleKe qEuestrian Portrait of harles I.	1	Anthony van Dyck took over one year to complete Equestrian Portrait of Charles I.	1
182	T286	GW4	   The years active of Fan Bingbing was on 1996 - present.  Fan Bingbing was born on 16 September 1981 ( 1981-09-16 )   (age 37)   Qingdao, Shandong, China.  The alma mater of Fan Bingbing is Shanghai Xie Jin Film and Television Art College Shanghai Theatre Academy.  The occupation of Fan Bingbing are Actress ,  model ,  singer ,  television producer.   	FHn Bingbing began recoridng music when they wree dtwelve years lod.	0	Fan Bingbing began recording music when they were twelve years old.	0
880	T845	GW6	   Dean Kamen was born on (1951-04-05) April 5, 1951 (age 67) , Long Island, New York, U.S..  The residence of Dean Kamen is Bedford, New Hampshire, U.S..  Dean Kamen was known for Invention of the iBot Wheelchair, the Segway and founder of FIRST , North Dumpling Island.  The awards of Dean Kamen are Hoover Medal (1995) ,   Heinz Award in Technology,  the Economy and Employment  (1999) , National Medal of Technology and Innovation (2000) ,  Lemelson-MIT Prize (2002) ,  ASME Medal (2007) ,  Lindbergh Award (2011) ,  Global Humanitarian Award (2013).    	Dean Kame awon na award for inventing the ivot Whselchair.	1	Dean Kamen won an award for inventing the iBot Wheelchair.	1
813	T816	GW4	   Curling at the XXIII Olympic Winter Games is a sports event.  The dates of Curling at the XXIII Olympic Winter Games is 8-25 February.  The no. of events of Curling at the XXIII Olympic Winter Games is 3 (1 men, 1 women, 1 mixed).  The competitors of Curling at the XXIII Olympic Winter Games is 116 from 13 nations.    	The Curlig at the XXIII Olmypic Winter Gams hLppened in februaZry.	2	The Curling at the XXIII Olympic Winter Games happened in february.	2
288	T370	GW28	   Everclear is a musician.  The origin of Everclear is Portland, Oregon, United States.  The genres of Everclear are Alternative rock, post-grunge, power pop, grunge.  The labels of Everclear are Eleven Seven, Capitol, Tim/Kerr, 429, Cleopatra, DO IT, The End.   	Evercelar si an American rUock band.	2	Everclear is an American rock band.	2
1794	T2032	GW93	   The president of Republic of Indonesia is Joko Widodo.  The vice president of Republic of Indonesia is Jusuf Kalla.  The dpr speaker of Republic of Indonesia is Bambang Soesatyo.  The chief justice of Republic of Indonesia is Muhammad Hatta Ali.   	Jko Widodo is th Dpresident of Republic of IndonGesia.	2	Joko Widodo is the president of Republic of Indonesia.	2
477	T554	GW28	   The sire of Danehill is Danzig.  The trainer of Danehill is Jeremy Tree.  The sex of Danehill is Stallion.  Danehill was foaled on ( 1986-03-26 ) 26 March 1986.   	Danehilcl was an Americacn racehorse.	2	Danehill was an American racehorse.	2
1375	T1518	GW28	   Jurassic Park is a movie.  The release date of Jurassic Park are June 9, 1993  ( 1993-06-09 )  (Uptown Theater), June 11, 1993  ( 1993-06-11 )  (United States).  Jurassic Park was screenplay by Michael Crichton, David Koepp.  Jurassic Park was starring Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Samuel L. Jackson, Wayne Knight, Joseph Mazzello, Ariana Richards.   	Jurassic Park wGas th highest grossing fil f 1993.	1	Jurassic Park was the highest grossing film of 1993.	1
633	T738	GW4	   Cockerel Faberge egg is a painting.  The materials used of Cockerel Faberge egg are gold,  diamond,  rubies,  pearls,  enamel.  The height of Cockerel Faberge egg is 20.3 cm (open).  The surprise of Cockerel Faberge egg is A moving bird.    	ThBe Cockerle FabergŽ egg has a ibrd nside o it.	2	The Cockerel FabergŽ egg has a bird inside of it.	2
105	T146	GW12	   Jeff Bridges was born as Jeffrey Leon Bridges    ( 1949-12-04 )  December 4, 1949  (age 69)   Los Angeles, California, U.S..  The years active of Jeff Bridges was on 1951 - present.  The spouse(s) of Jeff Bridges is Susan Geston ( m.  1977).  The number of children of Jeff Bridges are 3.   	Jeff BrTidges was born icn teh winter f 1949.	2	Jeff Bridges was born in the winter of 1949.	2
1026	T1131	GW27	   The administrative staff of George Mason University is 2,497 total (763 administrative faculty; 1,734 classified staff).  The type of George Mason University is Public university.  George Mason University was established on October 1, 1949.  The endowment of George Mason University is US$85.4 million (December 2017).   	Geoge Mason UniveZrsity si a public university establisbed in 1h949.	2	George Mason University is a public university established in 1949.	2
583	T719	GW28	   The full name of Cristiano Ronaldo is Cristiano Ronaldo dos Santos Aveiro.  The date of birth of Cristiano Ronaldo was on (1985-02-05) 5 February 1985 (age 33).  The place of birth of Cristiano Ronaldo is Funchal, Madeira, Portugal.  The playing position of Cristiano Ronaldo is Forward.    	Aristiano Ronaldo pays in the wpanish ha Liga.	1	Cristiano Ronaldo plays in the Spanish La Liga.	1
218	T310	GW4	   Christchurch is a city.  The island of Christchurch is South Island.  The territorial authority of Christchurch is Christchurch City Council.  The wards of Christchurch are Banks Peninsula  , Burwood , Cashmere , Central , Coastal , Fendalton , Halswell , Harewood , Heathcote , Hornby , Innes , Linwood , Papanui , Riccarton , Spreydon , Waimairi.   	The ton of Chrischurch has only pone main awrd.	0	The town of Christchurch has only one main ward.	0
1421	T1557	GW14	   Jerusalem is a city.  The city of david of Jerusalem is c. 1000 BCE.  Jerusalem was present old city walls built on 1541.  Jerusalem was reunification on 1967.   	JGrusalem's Olg City walls wee bilt after its Reunification.	0	Jerusalem's Old City walls were built after its Reunification.	0
1606	T1692	GW68	   The spouse(s) of John Wayne Gacy are Marlynn Myers ( m. 1964 ;  div. 1969 ), Carole Hoff ( m. 1972 ;  div. 1976 ).  The number of children of John Wayne Gacy are 2.  The conviction(s) of John Wayne Gacy is 1 count of sodomy  33 counts of murder  1 count of sexual assault  1 count of indecent liberties with a child    (March 12, 1980).  John Wayne Gacy was born on March 17, 1942  Chicago, Illinois, U.S..   	John WaPyne Gacd had two children with Mralynn AMyers.	1	John Wayne Gacy had two children with Marlynn Myers.	1
1483	T1601	GW1	   Jimmy Eat World is a musician.  The origin of Jimmy Eat World is Mesa, Arizona, U.S..  The genres of Jimmy Eat World are Alternative rock, emo pop, emo,  power pop, pop punk.  The labels of Jimmy Eat World are Wooden Blue, Capitol, Fueled by Ramen, Big Wheel Recreation, DreamWorks, Better Looking, Interscope, Western Tread, Geffen, DGC, RCA, Dine Alone.   	Jimmy Eat World lade omre music on the apitol lbael thPn rDreamworks.	1	Jimmy Eat World made more music on the Capitol label than Dreamworks.	1
688	T761	GW2	   The also known as of Code Orange was on Code Orange Kids  (2008-2014).  The origin of Code Orange is Pittsburgh, Pennsylvania, U.S..  The years active of Code Orange was on 2008 (2008)-present.  The associated acts of Code Orange are Adventures, Lilith.    	David Cross had 2 wolrd touErs in 209 aWnd i 2010.	1	David Cross had 2 world tours in 2009 and in 2010.	1
193	T294	GW27	   Fast & Furious was written by Chris Morgan.  Fast & Furious was based on The Fast and the Furious  by Gary Scott Thompson.  Fast & Furious was starring Paul Walker , Vin Diesel , Michelle Rodriguez , Jordana Brewster , Gal Gadot , Don Omar , Tego Calderon , John Ortiz , Laz Alonso.  Fast & Furious was music by Brian Tyler.   	Fas & Fuious' director ws inspired Zto ldo the the movie aftetr having read hte book by Gary ScotX ThoXmpson.	1	Fast & Furious' director was inspired to do the the movie after having read the book by Gary Scott Thompson.	1
356	T413	GW4	   Justus von Liebig is a person.  Justus von Liebig was born on 12 May 1803 ( 1803-05-12 )  Darmstadt, Landgraviate of Hesse-Darmstadt, Holy Roman Empire.  The doctoral students of Justus von Liebig are Carl Schmidt, Nikolay Zinin , Victor Regnault , Carl von Voit , Hermann von Fehling , Hermann Franz Moritz Kopp , August von Hofmann , Lyon Playfair , Emil Erlenmeyer , Heinrich Ritthausen , Moritz Traube , Adolph Strecker , Wilhelm Henneberg.  The awards of Justus von Liebig is Albert Medal  (1869).   	Justrus vn Liebgi noever won aXny awards for their works.	0	Justus von Liebig never won any awards for their works.	0
